databaseId	name	imageUrl	cardBack	type	packName	deckbuilderQuantity	setUuid	numberInPack	faction	cardsubtype	cost	destiny	supportcost	energy	power	tactics	defense	text	lore
64e1d1c0-ef23-4b10-b242-687f8312c4dd	?Devanar-Damir	https://warstcg.org//img/1/WARS-EN01178.jpg	normal	CHARACTER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1U178	Shi	CHARACTER • Crown • Damir • Unit	4	1	2 Shi		4	3	5	"At the end of each of your opponent's battle phases, if your opponent has a unit or ship here and didn't attack here, he or she loses 1 energy."	Devanar’s interrogation skills are well known to the Quay.
b1a1f5f9-e8d4-4156-b1d3-779e09b377d3	Duress Vatarma	https://warstcg.org//img/1/WARS-EN01179.jpg	normal	WEAPON	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1U179	Shi	WEAPON (Character) • Melee • Ranged	1	1	1 Shi					"• Pay 1 energy ? Damage target unit your opponent has in a site battle here that has defense < this character’s tactics, unless your opponent reveals a card from his or her hand that has destiny > 3 and puts it on top of his or her used pile."	A single burst from a vatarma will incapacitate most known creatures.
aaf3184b-0234-43e8-b08e-3fab81645b34	Easy Prey	https://warstcg.org//img/1/WARS-EN01180.jpg	normal	INTERRUPT	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1U180	Shi	INTERRUPT (Lost)	0	6	1 Shi					"Choose target character in a site battle where you have a character that has a weapon beneath it. Until end of turn, make target power –3 and defense –3, and its tactics aren’t added to a player’s total tactics during a battle."	"Compared to dueling a fellow Shi, most human opponents offer little challenge."
c7f579df-29af-48a9-9b42-82cfca785255	Energy Conduit	https://warstcg.org//img/1/WARS-EN01181.jpg	normal	INTERRUPT	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R181	Shi	INTERRUPT (Lost)	0	6	3 Shi					"Until end of turn, as an additional cost for your opponent to draw a card during the draw phase, he or she pays 1 energy."	“They seem to have a device on the back of their boats that scrambles our transmissions.” – iCom After Action Report
12eb7a3d-ba26-4ca9-8741-46039190fa21	Fallen Ally	https://warstcg.org//img/1/WARS-EN01182.jpg	normal	INTERRUPT	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R182	Shi	INTERRUPT (Used)	1	5	1 Shi					"You may play this interrupt only during a battle, after the loss step. Put target damaged character you have in that battle on top of its owner’s used pile."	Panacea technology awaits to heal the scars of battle.
3279834a-7720-42f7-b1a9-065124d9cddf	For the Glory of Seyal	https://warstcg.org//img/1/WARS-EN01183.jpg	normal	ASSET	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R183	Shi	ASSET (Site)	2	4	1 Shi					"You may play this asset beneath one of your opponent’s sites. Your opponent can’t drain at an adjacent site. When your opponent controls this site, dismiss this asset."	"The Shi claim anything they see fit, whether its owner puts up a fight or not."
2b61eb34-44e0-4fc0-b583-aaedf7e3d57c	?Hailesh-Damir	https://warstcg.org//img/1/WARS-EN01184.jpg	normal	CHARACTER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R184	Shi	CHARACTER • Kizen • Crown • Damir • Unit	3	3	1 Shi		2	4	3	"As long as this character is at a site and has a weapon beneath it, your opponent causes attrition -3 here."	Hailesh has competed in numerous ceremonial duels. Its skill with the vatarma has been honored by the Seyalshi.
2d4adf95-60b2-4ecf-9dc8-cee101b6aaae	Incapacitated	https://warstcg.org//img/1/WARS-EN01185.jpg	normal	ASSET	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1U185	Shi	ASSET (Character)	1	5	1 Shi					"You may play this asset beneath one of your opponent’s characters. This character is power –1, tactics –1, and defense –1."	“The only good Quay is a captive Quay.”– Purana
ef1a3d0a-eb37-497e-b84b-4d0abdeb4b66	Indiscriminate Strike	https://warstcg.org//img/1/WARS-EN01186.jpg	normal	ASSET	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R186	Shi	ASSET (Kizen)	0	6	2 Shi					"You can’t play more than one of this asset beneath the same kizen. This kizen is power +2. Each time a unit is targeted by an activated ability of a weapon beneath this kizen, make that unit power –3 and defense –3 until end of turn."	Target discretion is not a skill prized by the Shi.
f83a7ff4-4d53-4c92-9a4b-4f9fb621557f	•Introversion	https://warstcg.org//img/1/WARS-EN01187.jpg	normal	INTERRUPT	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R187	Shi	INTERRUPT (Used)	0	5	2 Shi					You may play this interrupt only during a site battle where you have a kizen and no other units. Make your battle destiny in that battle +[D].	Shi duels prepare the Crown class for solo combat.
b8691700-1504-4d49-aeb9-ed20d47b2780	?Irama-Vishal	https://warstcg.org//img/1/WARS-EN01188.jpg	normal	CHARACTER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C188	Shi	CHARACTER • Kizen • Crown • Vishal • Unit	5	1	2 Shi		3	3	7	"As long as this character is at a location where you have no support icons, this character is immune to attrition."	"An experienced explorer, Irama is confident enough to investigate other cultures in their own environments."
c051a578-b54f-4f7e-8e57-f036273c68ce	Kizen Sentinel	https://warstcg.org//img/1/WARS-EN01189.jpg	normal	CHARACTER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C189	Shi	CHARACTER • Kizen • Tilak • Warrior • Unit	2	2	1 Shi		2	2	2	"As long as you have another kizen here, this character is power +2."	Travellers among the Tilak family are often tasked with guarding the most sacred Shi locations.
593c43d7-f66e-43d9-855a-5502c04c0e29	Martial Interrogation	https://warstcg.org//img/1/WARS-EN01190.jpg	normal	INTERRUPT	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C190	Shi	INTERRUPT (Used)	2	2	1 Shi					"Put target pending ship or pending unit in its owner’s hand, unless its owner pays 2 energy."	"When the Shi do take prisoners, they gather intelligence to undermine their enemy’s infrastructure."
7f28b3c3-295f-419b-a196-c622e8857d72	Metamorphose	https://warstcg.org//img/1/WARS-EN01191.jpg	normal	ASSET	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C191	Shi	ASSET (Character)	3	1	2 Shi					"This character is tactics +2, a kizen, and immune to attrition."	"When it is time, the chosen ones will bask in the glow of the rift."
8d7c9cdb-3962-49a6-83c7-75b1973f8520	Ominous Presence	https://warstcg.org//img/1/WARS-EN01192.jpg	normal	ASSET	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R192	Shi	ASSET (Kizen)	0	3	2 Shi					You can’t play more than one of this asset beneath the same kizen. This kizen is tactics +1. Pay 2 energy ? Take target asset here from beneath one card and give it to target other eligible card.	The Shi communicate telepathically. Only a focused mind can withstand their will.
a84727ae-dc60-4b09-b5ad-b0590964332c	Ordnance Master	https://warstcg.org//img/1/WARS-EN01193.jpg	normal	CHARACTER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C193	Shi	CHARACTER • Sudeva • Warrior • Unit	1	6	1 Shi		1	1	1	"• Lose 3 energy ? If this character has a weapon beneath it, until end of turn, make this character power +3, tactics +3, defense +3 and immune to attrition."	"Seyalshi hand-to-hand combat weaponry is unmatched, at least on this side of the rift."
1c172776-bb24-4684-bf02-0a21333d04b8	Panacea Provider	https://warstcg.org//img/1/WARS-EN01194.jpg	normal	CHARACTER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C194	Shi	CHARACTER • Crown • Tilak • Tech • Unit	3	4	1 Shi		1	1	3	"As long as this character is at a site, your opponent causes attrition -1 here for each [Shi] support icon on a related location."	Shi medical technology is far superior to that of their adversaries. It is this which perpetuates the rumors of immortality.
5cd6922d-abdc-4205-b122-6a58cea5fafc	Premeditated Reaction	https://warstcg.org//img/1/WARS-EN01195.jpg	normal	ASSET	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R195	Shi	ASSET (Kizen)	0	2	2 Shi					"You can’t play more than one of this asset beneath the same kizen. This kizen is defense +1. Pay 2 energy and dismiss this asset ? Until end of turn, each time you lose a battle here, your casualties are reduced to 0."	Kizen have refined their senses to a point where they can predict the actions of their enemies.
4920dd86-3248-40d4-b5d4-3e076c0403a5	?Purana-Vishal	https://warstcg.org//img/1/WARS-EN01196.jpg	normal	CHARACTER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R196	Shi	CHARACTER • Kizen • Crown • Vishal • Unit	3	6	3 Shi		4	3	5	• Dismiss one of your other units here ? This character is immune to attrition until end of turn. Dismiss two of your other characters here ? Damage target character in a site battle here.	The Vishal family has provided military expertisefor millennia. They are elite warriors among the Seyalshi.
0f0f0e13-59af-4bec-ae3e-91d5017dbe32	Pursuit Just Behind	https://warstcg.org//img/1/WARS-EN01197.jpg	normal	ORDER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1U197	Shi	ORDER (Lost)	0	6	1 Shi					Destroy target infiltrator your opponent has at a sector. Then your opponent loses 3 energy.	It’s almost as if the Shi can see their opponent’s thoughts.
f58bff6b-0dda-4b85-8bd0-8b50ed72f0ae	Quarrel Energy Burst	https://warstcg.org//img/1/WARS-EN01198.jpg	normal	WEAPON	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1U198	Shi	WEAPON (Fighter) • Ranged	2	1	2 Shi					"• Reveal a ship from your hand and put it on top of your used pile ? Your opponent chooses one of his or her ships in a sector battle here and destroys it, unless he or she reveals a ship from his or her hand and puts it on top of his or her used pile."	Type IV armor specs predate the arrival of the Shi. Quarrels exploit this in battle.
9def2125-6452-49f8-9d63-000b2c3f468f	Reconnoiterer	https://warstcg.org//img/1/WARS-EN01199.jpg	normal	CHARACTER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R199	Shi	CHARACTER • Kizen • Sudeva • Warrior • Unit	3	1	2 Shi		3	3	4	"Scouting (You may play this character at a site that has no energy icons on your side.) Each time your opponent drains at an adjacent site, you may put this character on top of its owner’s used pile. If you do, cancel that drain."	"Through the advancement of their rift technology, the Seyalshi are able to refine their reconnaissance skills."
1e9fcb03-a4c2-482c-a92b-d06b6eead5da	Reliable Quarrel	https://warstcg.org//img/1/WARS-EN01200.jpg	normal	SHIP	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R200	Shi	SHIP (Capacity 1) • Sudeva • Fighter	3	3	1 Shi		3	1	6	You may play this ship at no energy cost at a sector where you have no ships. This ship can’t move if it entered play this turn.	"Having journeyed to the farthest reaches of the universe, the Shi have no qualms about traveling so close to the rift."
2196da8f-a14d-4c4b-a568-36350e645d2e	Ripping Beam	https://warstcg.org//img/1/WARS-EN01201.jpg	normal	INTERRUPT	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R201	Shi	INTERRUPT (Lost)	2	1	3 Shi					"You may play this interrupt only during your move phase. As an additional cost to play this interrupt, lose 4 energy. Destroy target ship at a sector where you have a ship that has a weapon beneath it."	No starship is able to withstand the intensity of a blast from two quarrels.
d6d27a2c-7199-44d8-a0ea-6e0fb16d8612	Selfless Protector	https://warstcg.org//img/1/WARS-EN01202.jpg	normal	CHARACTER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C202	Shi	CHARACTER • Damir • Warrior • Unit	1	5	3 Shi		2	2	5	You may play this character at no energy cost at a site that has a [Shi] support icon on your side. This character can’t move from a site that has a [Shi] support icon on your side.	Shi warriors do not hesitate to defend their consul.
f2b4ff80-a827-46e3-a338-e17ab815bae8	Seyalshi Upholder	https://warstcg.org//img/1/WARS-EN01203.jpg	normal	SHIP	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C203	Shi	SHIP (Capacity 1) • Damir • Fighter	3	3	1 Shi		3	1	6	"As long as your side of all locations have more total [Shi] support icons than any other type of support icons, this ship is power +2."	The Sun provides awesome power and the Shi plan to keep it to themselves.
dac0fbca-3459-4dbd-86ca-b32d603288c6	Squadron Lead	https://warstcg.org//img/1/WARS-EN01204.jpg	normal	SHIP	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C204	Shi	SHIP (Capacity 1) • Vishal • Fighter	4	3	1 Shi		3	1	6	"As long as you have no other ships here, for each of your opponent's ships here, this fighter is power +1 and defense +1."	"Shi pilots fly in formation, unless in pursuit of an enemy ship."
8ce8ef66-060d-40ad-880f-472b632819b2	Subjugate	https://warstcg.org//img/1/WARS-EN01205.jpg	normal	INTERRUPT	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1U205	Shi	INTERRUPT (Lost)	0	6	1 Shi					Damage target unit in a site battle where your total tactics are at least twice your opponent’s total tactics.	Shi combat maneuvers have been honed over millennia.
c5d9517b-43a9-4a53-8d61-2ffa964a0351	Sudeva Escort	https://warstcg.org//img/1/WARS-EN01206.jpg	normal	SHIP	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1U206	Shi	SHIP (Capacity 1) • Sudeva • Fighter	3	3	2 Shi		3	1	6	"Each time you attack here, if each player has only one ship here, your opponent loses 1 energy."	Rarely will you find a Seyalshi Crown Ship without an escort.
88d1cea6-e828-40e4-9d10-cb911e8d656b	Sudeva Legionnaire	https://warstcg.org//img/1/WARS-EN01207.jpg	normal	CHARACTER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1U207	Shi	CHARACTER • Sudeva • Warrior • Unit	2	5	2 Shi		2	2	3	"Each time you use an activated ability of a weapon beneath this character, draw up to three cards from your reserve. You may draw no more than three cards using this ability each battle."	“Never back a Shi into a corner unless you outnumber it at least 5 to 1. Or you have a way out.” – CGC Infantry Manual
4e113cb2-46ec-40aa-9467-b5fdd362ce25	Sudeva Quarrel	https://warstcg.org//img/1/WARS-EN01208.jpg	normal	SHIP	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C208	Shi	SHIP (Capacity 1) • Sudeva • Fighter	3	3	1 Shi		3	1	6	"As long as this ship is at a sector that has ""Seyal"" in its title, this ship is power +2."	"The Shi are protective of their assets, especially those envied by their enemies."
33349d5e-7a0c-4b07-b248-2624959b9d09	Sudeva Warrior	https://warstcg.org//img/1/WARS-EN01209.jpg	normal	CHARACTER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1U209	Shi	CHARACTER • Sudeva • Warrior • Unit	1	1	2 Shi		2	2	4	"• Lose 4 energy ? If this character is in a site battle, destroy target damaged unit here. You can't use this ability until after the attrition step of a battle."	Shi warriors are known for their disdain of other species. They don’t often bother to take prisoners of war.
ef64095e-83cb-4a10-942d-103eff13883d	?Sumadar-Damir	https://warstcg.org//img/1/WARS-EN01210.jpg	normal	CHARACTER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R210	Shi	CHARACTER • Kizen • Crown • Damir • Unit	3	6	3 Shi		4	4	4	• Dismiss target other unit you have here ? This character is immune to attrition until end of turn. • Pay 3 energy ? Your opponent causes attrition –2 here until end of turn.	"Prone to increasingly long bouts of meditation, Sumadar probes for weaknesses among enemies of the Shi."
e82017f3-cda5-44b7-8a51-e087ad53e4d5	?Tavang-Damir	https://warstcg.org//img/1/WARS-EN01211.jpg	normal	CHARACTER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R211	Shi	CHARACTER • Damir • Warrior • Unit	3	2	2 Shi		0	2	2	Each of your opponent's drains at a related site is -1.	“...you’d have about the same chance as you would trying to sneak past a Shi encampment.” – Maverick axiom
415eb3b8-17d6-4559-a228-ca3d77ce30d2	Tilak Quarrel	https://warstcg.org//img/1/WARS-EN01212.jpg	normal	SHIP	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C212	Shi	SHIP (Capacity 1) • Tilak • Fighter	3	3	1 Shi		3	1	6	"As long as this ship is at a sector where you have no [Shi] support icons, this ship is power +2."	“Always keep one eye on your six. Those blue blobs have a way of sneaking up on you.” – Hellcat flyer
281fa715-f5ab-4108-8e97-c2d4460a2b0e	Transport Vessel	https://warstcg.org//img/1/WARS-EN01213.jpg	normal	SHIP	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R213	Shi	SHIP (Capacity 4) • Capital	1	5	2 Shi		2	1	4	"Each time one of your units in a battle at a related site would be destroyed, you may pay 4 energy. If you do, put that unit aboard this ship instead. You may move no more than one unit using this ability each turn."	Seyalshi ship design helps to camouflage the ship against the backdrop of space.
d9d78b86-c946-4d19-8396-ce387f2a7681	?Vatarva-Sudeva	https://warstcg.org//img/1/WARS-EN01214.jpg	normal	SHIP	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R214	Shi	SHIP (Capacity 3) • Sudeva • Capital	4	4	3 Shi		3	2	5	This ship and each unit aboard it is immune to attrition.	"The Crown Ships are able to sustain life for an extended period of time, but every Shi feels Seyal’s pull."
a94b22ad-a43a-416d-856b-d88f6abc9c3a	Vestiges	https://warstcg.org//img/1/WARS-EN01215.jpg	normal	ASSET	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R215	Shi	ASSET	0	6	2 Shi					"Each time you win a battle, you may stack the top card of your reserve face down on this asset. Put three cards stacked on this asset on top of your used pile in any order ? Play a character from your lost pile. It costs 3 less energy to play."	The best trophies are those that are the hardest to obtain.
